1	0.00489227	0	0.00170516
2	0.0024834	0	0.00121342
3	0.016182	0	0.00311854
4	0.0112897	0	0.00259854
5	0.0209235	0	0.00355438
6	0.0212245	0	0.00358038
7	0.0398899	0	0.00495308
8	0.0338692	0	0.00455077
9	0.0347723	0	0.00461306
10	0.0429008	0	0.00514404
11	0.0404919	0	0.00499176
12	0.0440299	0	0.00521411
13	0.0421479	0	0.00509686
14	0.0317613	0	0.00440239
15	0.0410189	0	0.00502541
16	0.0404168	0	0.00498695
17	0.045535	0	0.0053063
18	0.0380837	0	0.00483543
19	0.0392505	0	0.00491171
20	0.0248375	0	0.00388
21	0.0282991	0	0.00414855
22	0.0346215	0	0.00460271
23	0.0240095	0	0.00381324
24	0.0225794	0	0.00369535
25	0.0180633	0	0.00329789
26	0.0210743	0	0.00356743
27	0.0239338	0	0.00380708
28	0.0165581	0	0.00315516
29	0.0164079	0	0.00314059
30	0.0130208	0	0.00279305
31	0.0126447	0	0.0027519
32	0.0143001	0	0.00292889
33	0.0135478	0	0.00284975
34	0.0185903	0	0.00334651
35	0.0109136	0	0.00255441
36	0.00940781	0	0.00236989
37	0.00827937	0	0.00222197
38	0.0112897	0	0.00259854
39	0.00790263	0	0.00217043
40	0.00903166	0	0.00232159
41	0.00827937	0	0.00222197
42	0.0093327	0	0.00236032
43	0.00519331	0	0.0017571
44	0.0067736	0	0.00200829
45	0.0051182	0	0.00174428
46	0.00150518	0	0.000944214
47	0.00353732	0	0.00144895
48	0.00526842	0	0.00176983
49	0.00301036	0	0.00133632
50	0.00150518	0	0.000944214

