1	0.0116751	0	0.0024344
2	0.0101522	0	0.0022701
3	0.0324873	0	0.0040609
4	0.0233502	0	0.0034428
5	0.0451776	0	0.0047888
6	0.0395939	0	0.0044831
7	0.04467		0	0.0047618
8	0.0472081	0	0.0048953
9	0.051269	0	0.0051015
10	0.0467005	0	0.0048689
11	0.0548223	0	0.0052753
12	0.0538071	0	0.0052262
13	0.0472081	0	0.0048953
14	0.0502538	0	0.0050507
15	0.0406091	0	0.0045402
16	0.0395939	0	0.0044831
17	0.0319796	0	0.0040291
18	0.0243654	0	0.0035169
19	0.0329949	0	0.0040925
20	0.028934	0	0.0038324
21	0.0218274	0	0.0033286
22	0.0208121	0	0.0032503
23	0.0213197	0	0.0032897
24	0.0203045	0	0.0032104
25	0.0182741	0	0.0030457
26	0.0228121	0	0.0032503
27	0.0111675	0	0.0023809
28	0.0162436	0	0.0028715
29	0.0121827	0	0.0024868
30	0.0116751	0	0.0024344
31	0.0091371	0	0.0021536
32	0.0081218	0	0.0020305
33	0.0081218	0	0.0020305
34	0.0045685	0	0.0015228
35	0.0055838	0	0.0016836
36	0.0045685	0	0.0015228
37	0.0050761	0	0.0016052
38	0.0030457	0	0.0012434
39	0.0035533	0	0.001343
41	0.0023689	0	0.000633
43	0.0020305	0	0.0010152
45.5	0.001269	0	0.0004013
49	0.001269	0	0.0005675

