2	0.0405616	0	0.0057329
3	0.0858034	0	0.0085098
4	0.0912637	0	0.0087975
5	0.100624	0	0.0092756
6	0.0865835	0	0.0085513
7	0.103744	0	0.0094311
8	0.0959438	0	0.0090388
9	0.0865835	0	0.0085513
10	0.0819033	0	0.0082998
11	0.0577223	0	0.0068926
12	0.0397816	0	0.0056754
13	0.0429017	0	0.0059022
14	0.0195008	0	0.0039363
15	0.0187207	0	0.0038554
16	0.0140406	0	0.0033315
17	0.0117005	0	0.0030379
18	0.0101404	0	0.002826
19	0.0062402	0	0.0022128
20	0.0039002	0	0.0017474
22	0.0023401	0	0.0013511

