1	0.0399202	0	0.0064316
2	0.0389222	0	0.0063478
3	0.0349301	0	0.0060024
4	0.0718563	0	0.0087553
5	0.0848303	0	0.0095681
6	0.0938124	0	0.0101019
7	0.0958084	0	0.0102178
8	0.1077844	0	0.0108945
9	0.0798403	0	0.0092619
10	0.0718563	0	0.0087553
11	0.0528942	0	0.0074476
12	0.0528942	0	0.0074476
13	0.0409182	0	0.0065145
14	0.0379242	0	0.0062630
15	0.0269461	0	0.0052524
16	0.0189621	0	0.0043896
17	0.0119760	0	0.0034770
18	0.0089820	0	0.0030069
19	0.0069860	0	0.0026493
20	0.0029940	0	0.0017311
21	0.0029940	0	0.0017311
22	0.0019960	0	0.0014127
23	0.0039920	0	0.0019998
24	0.0029940	0	0.0017311
25	0.0019960	0	0.0014127
26	0.0029940	0	0.0017311

